index,income_total
24615,72000
24616,157500
24617,270000
24618,90000
24619,90000
24620,270000
24621,180000
24622,112500
24623,202500
24624,292500
24625,157500
24626,292500
24627,81000
24628,157500
24629,135000
24630,45000
24631,135000
24632,144000
24633,54000
24634,175500
24635,135000
24636,67500
24637,67500
24638,157500
24639,315000
24640,225000
24641,38250
24642,135000
24643,85500
24644,135000
24645,135000
24646,135000
24647,74700
24648,310500
24649,90000
24650,135000
24651,135000
24652,360000
24653,166500
24654,180000
24655,67500
24656,135000
24657,148500
24658,135000
24659,202500
24660,103500
24661,112500
24662,162000
24663,162000
24664,103500
24665,202500
24666,360450
24667,157500
24668,135000
24669,180000
24670,157500
24671,225000
24672,211500
24673,135000
24674,270000
24675,90000
24676,112500
24677,270000
24678,171000
24679,450000
24680,112500
24681,157500
24682,67500
24683,247500
24684,112500
24685,112500
24686,135000
24687,315000
24688,135000
24689,121500
24690,81000
24691,112500
24692,157500
24693,175500
24694,270000
24695,135000
24696,90000
24697,243000
24698,135000
24699,94500
24700,225000
24701,180000
24702,112500
24703,225000
24704,99000
24705,157500
24706,45000
24707,90000
24708,270000
24709,135000
24710,180000
24711,202500
24712,216000
24713,180000
24714,94500
24715,180000
24716,333000
24717,72000
24718,202500
24719,180000
24720,157500
24721,112500
24722,135000
24723,45000
24724,135000
24725,247500
24726,187650
24727,157500
24728,135000
24729,180000
24730,270000
24731,90000
24732,90000
24733,202500
24734,135000
24735,139500
24736,540000
24737,112500
24738,112500
24739,270000
24740,787500
24741,225000
24742,90000
24743,202500
24744,270000
24745,157500
24746,225000
24747,135000
24748,126000
24749,81000
24750,112500
24751,63000
24752,99000
24753,157500
24754,202500
24755,148500
24756,247500
24757,234135
24758,270000
24759,225000
24760,130500
24761,112500
24762,360000
24763,135000
24764,337500
24765,135000
24766,157500
24767,99000
24768,202500
24769,67500
24770,180000
24771,90000
24772,135000
24773,472500
24774,135000
24775,157500
24776,225000
24777,60750
24778,315000
24779,99000
24780,65250
24781,270000
24782,202500
24783,157500
24784,324000
24785,202500
24786,180000
24787,121500
24788,157500
24789,112500
24790,225000
24791,135000
24792,126000
24793,126000
24794,180000
24795,99000
24796,180000
24797,292500
24798,157500
24799,270000
24800,189000
24801,207000
24802,247500
24803,135000
24804,202500
24805,135000
24806,67500
24807,76500
24808,135000
24809,315000
24810,382500
24811,72000
24812,112500
24813,157500
24814,225000
24815,135000
24816,56250
24817,166500
24818,180000
24819,135000
24820,225000
24821,108000
24822,135000
24823,76500
24824,270000
24825,148500
24826,135000
24827,270000
24828,225000
24829,157500
24830,180000
24831,225000
24832,157500
24833,135000
24834,72000
24835,360000
24836,90000
24837,121500
24838,225000
24839,157500
24840,180000
24841,135000
24842,202500
24843,315000
24844,441000
24845,225000
24846,270000
24847,135000
24848,135000
24849,315000
24850,247500
24851,225000
24852,225000
24853,157500
24854,157500
24855,180000
24856,270000
24857,157500
24858,135000
24859,180000
24860,351000
24861,63000
24862,135000
24863,225000
24864,157500
24865,112500
24866,270000
24867,90000
24868,72000
24869,135000
24870,112500
24871,157500
24872,121500
24873,148500
24874,202500
24875,247500
24876,225000
24877,360000
24878,292500
24879,112500
24880,112500
24881,157500
24882,63000
24883,225000
24884,180000
24885,108000
24886,450000
24887,176175
24888,211500
24889,81000
24890,112500
24891,135000
24892,117000
24893,157500
24894,270000
24895,180000
24896,117000
24897,162000
24898,157500
24899,180000
24900,67500
24901,225000
24902,135000
24903,180000
24904,112500
24905,72000
24906,180000
24907,202500
24908,193500
24909,180000
24910,270000
24911,157500
24912,112500
24913,292500
24914,153000
24915,180000
24916,180000
24917,157500
24918,157500
24919,202500
24920,180000
24921,225000
24922,126000
24923,247500
24924,189000
24925,202500
24926,112500
24927,180000
24928,103500
24929,112500
24930,225000
24931,675000
24932,306000
24933,99000
24934,315000
24935,135000
24936,247500
24937,112500
24938,112500
24939,135000
24940,270000
24941,180000
24942,180000
24943,360000
24944,58500
24945,247500
24946,193500
24947,202500
24948,247500
24949,229500
24950,121500
24951,119250
24952,202500
24953,256500
24954,225000
24955,112500
24956,157500
24957,112500
24958,261000
24959,121500
24960,202500
24961,270000
24962,292500
24963,157500
24964,216000
24965,126000
24966,90000
24967,391500
24968,945000
24969,135000
24970,270000
24971,135000
24972,405000
24973,562500
24974,202500
24975,135000
24976,450000
24977,157500
24978,112500
24979,112500
24980,157500
24981,360000
24982,315000
24983,180000
24984,171261
24985,315000
24986,270000
24987,103500
24988,112500
24989,315000
24990,270000
24991,67500
24992,135000
24993,121500
24994,315000
24995,216000
24996,202500
24997,157500
24998,112500
24999,112500
25000,112500
25001,180000
25002,112500
25003,315000
25004,270000
25005,90000
25006,90000
25007,148500
25008,225000
25009,225000
25010,99000
25011,67500
25012,560250
25013,252000
25014,207000
25015,157500
25016,90000
25017,270000
25018,616500
25019,225000
25020,112500
25021,180000
25022,405000
25023,135000
25024,67500
25025,540000
25026,144000
25027,315000
25028,225000
25029,202500
25030,270000
25031,121500
25032,225000
25033,234000
25034,135000
25035,180000
25036,144000
25037,135000
25038,202500
25039,157500
25040,67500
25041,135000
25042,157500
25043,193500
25044,144000
25045,126000
25046,67500
25047,270000
25048,157500
25049,202500
25050,126000
25051,67500
25052,157500
25053,225000
25054,157500
25055,135000
25056,67500
25057,63000
25058,166500
25059,67500
25060,193500
25061,360000
25062,180000
25063,234000
25064,90000
25065,193500
25066,135000
25067,135000
25068,126000
25069,360000
25070,315000
25071,157500
25072,90000
25073,225000
25074,225000
25075,112500
25076,99000
25077,157500
25078,135000
25079,94500
25080,67500
25081,112500
25082,225000
25083,157500
25084,153000
25085,135000
25086,180000
25087,76500
25088,216000
25089,135000
25090,297000
25091,112500
25092,90000
25093,247500
25094,157500
25095,225000
25096,585000
25097,306000
25098,135000
25099,157500
25100,225000
25101,225000
25102,72000
25103,112500
25104,252000
25105,72000
25106,135000
25107,157500
25108,76500
25109,112500
25110,180000
25111,225000
25112,144000
25113,270000
25114,391500
25115,135000
25116,225000
25117,135000
25118,112500
25119,157500
25120,270000
25121,247500
25122,135000
25123,153000
25124,450000
25125,270000
25126,270000
25127,225000
25128,391500
25129,162000
25130,180000
25131,72000
25132,180000
25133,45000
25134,180000
25135,112500
25136,112500
25137,135000
25138,216000
25139,180000
25140,202500
25141,112500
25142,202500
25143,202500
25144,65250
25145,130500
25146,135000
25147,166500
25148,157500
25149,360000
25150,144000
25151,270000
25152,180000
25153,135000
25154,135000
25155,157500
25156,112500
25157,135000
25158,126000
25159,225000
25160,270000
25161,292500
25162,112500
25163,157500
25164,225000
25165,171000
25166,180000
25167,90000
25168,121500
25169,135000
25170,139500
25171,81000
25172,180000
25173,315000
25174,123750
25175,157500
25176,45000
25177,135000
25178,180000
25179,180000
25180,225000
25181,112500
25182,90000
25183,81000
25184,135000
25185,198000
25186,112500
25187,180000
25188,112500
25189,315000
25190,135000
25191,247500
25192,135000
25193,121500
25194,225000
25195,360450
25196,202500
25197,180000
25198,193500
25199,472500
25200,270000
25201,67500
25202,247500
25203,58500
25204,103500
25205,135000
25206,135000
25207,225000
25208,315000
25209,126000
25210,135000
25211,225000
25212,270000
25213,193500
25214,112500
25215,360000
25216,81000
25217,157500
25218,135000
25219,90000
25220,135000
25221,157500
25222,144000
25223,90000
25224,135000
25225,360000
25226,67500
25227,76500
25228,292500
25229,247500
25230,85500
25231,292500
25232,202500
25233,157500
25234,171000
25235,135000
25236,157500
25237,79650
25238,148500
25239,216000
25240,202500
25241,247500
25242,112500
25243,157500
25244,184500
25245,135000
25246,112500
25247,54000
25248,99000
25249,117000
25250,112500
25251,243000
25252,135000
25253,247500
25254,225000
25255,135000
25256,157500
25257,189000
25258,315000
25259,255150
25260,315000
25261,112500
25262,178200
25263,108000
25264,90000
25265,202500
25266,225000
25267,301500
25268,90000
25269,315000
25270,148500
25271,112500
25272,225000
25273,180000
25274,180000
25275,112500
25276,360000
25277,225000
25278,90000
25279,81000
25280,157500
25281,126000
25282,207000
25283,112500
25284,135000
25285,130500
25286,112500
25287,225000
25288,157500
25289,450000
25290,225000
25291,238500
25292,315000
25293,157500
25294,1350000
25295,180000
25296,238500
25297,54000
25298,220500
25299,126000
25300,247500
25301,135000
25302,67500
25303,202500
25304,117000
25305,157500
25306,90000
25307,324000
25308,180000
25309,157500
25310,112500
25311,153000
25312,202500
25313,157500
25314,157500
25315,45000
25316,180000
25317,180000
25318,180000
25319,90000
25320,202500
25321,180000
25322,121500
25323,167400
25324,225000
25325,90000
25326,90000
25327,180000
25328,225000
25329,247500
25330,135000
25331,135000
25332,121500
25333,135000
25334,180000
25335,306000
25336,180000
25337,135000
25338,135000
25339,202500
25340,162000
25341,315000
25342,225000
25343,202500
25344,121500
25345,135000
25346,167400
25347,261000
25348,202500
25349,180000
25350,180000
25351,468000
25352,225000
25353,121500
25354,270000
25355,135000
25356,180000
25357,315000
25358,63000
25359,81000
25360,315000
25361,225000
25362,252000
25363,135000
25364,130500
25365,180000
25366,112500
25367,112500
25368,157500
25369,202500
25370,279000
25371,180000
25372,171000
25373,148500
25374,198000
25375,202500
25376,144000
25377,119250
25378,112500
25379,112500
25380,90000
25381,315000
25382,94500
25383,47250
25384,135000
25385,315000
25386,112500
25387,252000
25388,112500
25389,315000
25390,225000
25391,135000
25392,247500
25393,135000
25394,67500
25395,180000
25396,94500
25397,720000
25398,157500
25399,247500
25400,202500
25401,90000
25402,135000
25403,90000
25404,157500
25405,175500
25406,247500
25407,67500
25408,112500
25409,202500
25410,360000
25411,81000
25412,99000
25413,157500
25414,157500
25415,247500
25416,121500
25417,157500
25418,157500
25419,270000
25420,67500
25421,225000
25422,112500
25423,292500
25424,90000
25425,40500
25426,315000
25427,112500
25428,67500
25429,180000
25430,99000
25431,135000
25432,225000
25433,90000
25434,112500
25435,81000
25436,112500
25437,202500
25438,225000
25439,180000
25440,270000
25441,67500
25442,130500
25443,202500
25444,180000
25445,134419.5
25446,90000
25447,99000
25448,270000
25449,198000
25450,202500
25451,193500
25452,202500
25453,110250
25454,225000
25455,112500
25456,112500
25457,315000
25458,90000
25459,67500
25460,135000
25461,135000
25462,270000
25463,112500
25464,247500
25465,135000
25466,315000
25467,360000
25468,45000
25469,270000
25470,81000
25471,67500
25472,135000
25473,180000
25474,279000
25475,270000
25476,157500
25477,126000
25478,225000
25479,171000
25480,122400
25481,157500
25482,135000
25483,211500
25484,135000
25485,90000
25486,67500
25487,135000
25488,112500
25489,97650
25490,112500
25491,157500
25492,157500
25493,225000
25494,315000
25495,135000
25496,126000
25497,135000
25498,157500
25499,270000
25500,31500
25501,675000
25502,135000
25503,135000
25504,81000
25505,180000
25506,112500
25507,168750
25508,90000
25509,189000
25510,135000
25511,135000
25512,202500
25513,225000
25514,162000
25515,135000
25516,157500
25517,135000
25518,238500
25519,328500
25520,81000
25521,216000
25522,135000
25523,216000
25524,135000
25525,112500
25526,112500
25527,450000
25528,121500
25529,135000
25530,157500
